Date,Price,Open,High,Low,Change
2014-07-09,1.7157,1.7132,1.7163,1.7094,0.0015
2014-07-10,1.7132,1.7157,1.717,1.7104,-0.0015
2014-07-11,1.7125,1.7134,1.7153,1.71,-0.0004
2014-07-14,1.7085,1.7117,1.7144,1.7069,-0.0023
2014-07-15,1.7143,1.7085,1.7193,1.7059,0.0034
2014-07-16,1.7138,1.7142,1.7153,1.7113,-0.0003
2014-07-17,1.71,1.7138,1.7146,1.7087,-0.0022
2014-07-18,1.7088,1.7101,1.7119,1.7036,-0.0007
2014-07-21,1.7075,1.7092,1.71,1.7054,-0.0008
2014-07-22,1.7064,1.7077,1.7085,1.7041,-0.0006
2014-07-23,1.7043,1.7066,1.7096,1.7022,-0.0012
2014-07-24,1.6986,1.7046,1.7056,1.6966,-0.0033
2014-07-25,1.6974,1.6987,1.7001,1.6961,-0.0007
2014-07-28,1.6984,1.6973,1.7002,1.6972,0.0006
2014-07-29,1.6945,1.6984,1.6997,1.6933,-0.0023
2014-07-30,1.6915,1.6944,1.6957,1.6888,-0.0018
2014-07-31,1.6886,1.6915,1.6928,1.6857,-0.0017
2014-08-01,1.682,1.6885,1.6894,1.6814,-0.0039
2014-08-04,1.6863,1.682,1.6864,1.6812,0.0026
2014-08-05,1.6886,1.6864,1.689,1.6845,0.0014
2014-08-06,1.6854,1.6886,1.689,1.682,-0.0019
2014-08-07,1.6833,1.6852,1.6865,1.6822,-0.0012
2014-08-08,1.6774,1.6831,1.6835,1.6765,-0.0035
2014-08-11,1.6787,1.6783,1.6796,1.6768,0.0008
2014-08-12,1.6814,1.6787,1.6818,1.6755,0.0016
2014-08-13,1.6688,1.6813,1.6844,1.6685,-0.0075
2014-08-14,1.6687,1.669,1.6698,1.6656,-0.0001
2014-08-15,1.6696,1.6688,1.6704,1.6677,0.0005
2014-08-18,1.6728,1.6723,1.6741,1.6712,0.0019
2014-08-19,1.6617,1.673,1.673,1.6611,-0.0066
2014-08-20,1.6595,1.6616,1.6679,1.6589,-0.0013
2014-08-21,1.658,1.6597,1.6603,1.6562,-0.0009
2014-08-22,1.6571,1.6579,1.6597,1.6561,-0.0005
2014-08-25,1.6578,1.657,1.6599,1.6526,0.0004
2014-08-26,1.654,1.6578,1.6596,1.6538,-0.0023
2014-08-27,1.6576,1.6542,1.6606,1.6536,0.0022
2014-08-28,1.6587,1.6578,1.6616,1.6568,0.0007
2014-08-29,1.6599,1.6587,1.6614,1.6562,0.0007
2014-09-01,1.6608,1.6593,1.6644,1.6583,0.0005
2014-09-02,1.6471,1.6608,1.6616,1.6467,-0.0082
2014-09-03,1.6462,1.6471,1.6499,1.6439,-0.0005
2014-09-04,1.6332,1.6462,1.6467,1.633,-0.0079
2014-09-05,1.6327,1.6333,1.6341,1.6284,-0.0003
2014-09-08,1.6105,1.6202,1.6235,1.6098,-0.0136
2014-09-09,1.6107,1.6105,1.6159,1.6058,0.0001
2014-09-10,1.6212,1.6107,1.6231,1.6052,0.0065
2014-09-11,1.6255,1.6212,1.627,1.6184,0.0027
2014-09-12,1.6269,1.6256,1.6279,1.6206,0.0009
2014-09-15,1.6233,1.6271,1.6279,1.622,-0.0022
2014-09-16,1.6277,1.6233,1.6312,1.6162,0.0027
2014-09-17,1.6275,1.6279,1.6359,1.625,-0.0001
2014-09-18,1.6401,1.6277,1.641,1.6246,0.0077
2014-09-19,1.6288,1.6401,1.6526,1.6284,-0.0069
2014-09-22,1.6361,1.6288,1.6369,1.6288,0.0045
2014-09-23,1.6389,1.6362,1.6418,1.6303,0.0017
2014-09-24,1.634,1.639,1.6416,1.6327,-0.003
2014-09-25,1.6317,1.6341,1.6345,1.6277,-0.0014
2014-09-26,1.6247,1.6319,1.6334,1.6237,-0.0043
2014-09-29,1.6242,1.6246,1.6275,1.6214,-0.0003
2014-09-30,1.6214,1.624,1.6288,1.6166,-0.0017
2014-10-01,1.6186,1.6214,1.6253,1.6162,-0.0017
2014-10-02,1.6143,1.6185,1.625,1.6111,-0.0027
2014-10-03,1.5964,1.6145,1.616,1.5953,-0.0111
2014-10-06,1.6084,1.5959,1.61,1.5943,0.0075
2014-10-07,1.6096,1.6084,1.613,1.6025,0.0007
2014-10-08,1.6168,1.6095,1.6182,1.603,0.0045
2014-10-09,1.6119,1.617,1.6228,1.6104,-0.003
2014-10-10,1.6078,1.612,1.6138,1.6009,-0.0025
2014-10-13,1.6085,1.6077,1.6128,1.6051,0.0004
2014-10-14,1.5905,1.6086,1.6103,1.5896,-0.0112
2014-10-15,1.6021,1.5903,1.6071,1.5875,0.0073
2014-10-16,1.6088,1.6022,1.6097,1.5941,0.0042
2014-10-17,1.6094,1.609,1.6128,1.6029,0.0004
2014-10-20,1.6165,1.6097,1.6182,1.608,0.0044
2014-10-21,1.6111,1.6164,1.6187,1.6111,-0.0033
2014-10-22,1.605,1.6109,1.6132,1.601,-0.0038
2014-10-23,1.6031,1.6052,1.6062,1.5996,-0.0012
2014-10-24,1.609,1.6031,1.61,1.6018,0.0037
2014-10-27,1.612,1.6098,1.6147,1.6077,0.0019
2014-10-28,1.613,1.612,1.6183,1.6086,0.0006
2014-10-29,1.6011,1.6134,1.6163,1.6002,-0.0074
2014-10-30,1.6,1.6014,1.604,1.5951,-0.0007
2014-10-31,1.5998,1.6002,1.6017,1.5944,-0.0001
2014-11-03,1.5972,1.5977,1.602,1.5927,-0.0016
2014-11-04,1.6004,1.5972,1.6016,1.5964,0.002
2014-11-05,1.5977,1.6004,1.6024,1.587,-0.0017
2014-11-06,1.5831,1.5978,1.6004,1.5825,-0.0091
2014-11-07,1.5873,1.5833,1.5888,1.5791,0.0027
2014-11-10,1.5842,1.5875,1.5919,1.584,-0.002
2014-11-11,1.5919,1.5842,1.5945,1.5833,0.0049
2014-11-12,1.5781,1.5922,1.5943,1.5776,-0.0087
2014-11-13,1.5711,1.5781,1.5782,1.5694,-0.0044
2014-11-14,1.5669,1.5711,1.5713,1.5593,-0.0027
2014-11-17,1.5641,1.5669,1.5737,1.5619,-0.0018
2014-11-18,1.5634,1.5642,1.5682,1.563,-0.0004
2014-11-19,1.5682,1.563,1.5721,1.5589,0.0031
2014-11-20,1.5695,1.5683,1.5738,1.5632,0.0008
2014-11-21,1.5655,1.5694,1.5716,1.5628,-0.0025
2014-11-24,1.5705,1.5657,1.5715,1.5627,0.0032
2014-11-25,1.5708,1.5708,1.5736,1.5648,0.0002
2014-11-26,1.5792,1.571,1.5807,1.5679,0.0053
2014-11-27,1.5736,1.5794,1.5828,1.5716,-0.0035
2014-11-28,1.5648,1.5736,1.5743,1.5614,-0.0056
2014-12-01,1.573,1.565,1.5765,1.5587,0.0052
2014-12-02,1.5636,1.5729,1.5744,1.563,-0.006
2014-12-03,1.5686,1.5637,1.5719,1.5619,0.0032
2014-12-04,1.5673,1.5686,1.5726,1.5642,-0.0008
2014-12-05,1.5583,1.5675,1.5697,1.557,-0.0057
2014-12-08,1.5653,1.5588,1.5682,1.5542,0.0045
2014-12-09,1.5671,1.5654,1.5719,1.5626,0.0011
2014-12-10,1.5716,1.5672,1.5722,1.5648,0.0029
2014-12-11,1.5732,1.5715,1.5756,1.565,0.001
2014-12-12,1.572,1.5734,1.5747,1.5694,-0.0008
2014-12-15,1.5638,1.572,1.5747,1.56,-0.0052
2014-12-16,1.5749,1.5638,1.5787,1.561,0.0071
2014-12-17,1.5575,1.5749,1.5757,1.5544,-0.011
2014-12-18,1.5671,1.5576,1.568,1.555,0.0062
2014-12-19,1.5631,1.5671,1.5684,1.5604,-0.0026
2014-12-22,1.559,1.562,1.5667,1.5573,-0.0026
2014-12-23,1.5522,1.5591,1.561,1.5486,-0.0044
2014-12-24,1.556,1.5522,1.5566,1.5503,0.0024
2014-12-25,1.5538,1.5557,1.5567,1.5528,-0.0014
2014-12-26,1.5556,1.554,1.557,1.5538,0.0012
2014-12-29,1.5514,1.5568,1.5588,1.5508,-0.0027
2014-12-30,1.5559,1.5515,1.5575,1.55,0.0029
2014-12-31,1.5575,1.5559,1.5621,1.5549,0.001
2015-01-01,1.5545,1.5577,1.5581,1.5545,-0.0019
2015-01-02,1.5328,1.5585,1.5587,1.5328,-0.014
2015-01-05,1.525,1.5332,1.5337,1.52,-0.0051
2015-01-06,1.5151,1.5249,1.5275,1.5141,-0.0065
2015-01-07,1.5111,1.5151,1.5157,1.5055,-0.0026
2015-01-08,1.5088,1.5109,1.5118,1.5034,-0.0015
2015-01-09,1.516,1.509,1.5177,1.5076,0.0048
2015-01-12,1.5171,1.5184,1.5194,1.5097,0.0007
2015-01-13,1.5159,1.517,1.5192,1.5075,-0.0008
2015-01-14,1.5232,1.516,1.5269,1.5143,0.0048
2015-01-15,1.5183,1.5236,1.5269,1.5151,-0.0032
2015-01-16,1.5151,1.5185,1.5237,1.5076,-0.0021
2015-01-19,1.5111,1.5169,1.5181,1.5105,-0.0026
2015-01-20,1.5145,1.5112,1.5201,1.5057,0.0022
2015-01-21,1.5143,1.5144,1.5179,1.5075,-0.0001
2015-01-22,1.501,1.5143,1.5213,1.4971,-0.0088
2015-01-23,1.499,1.501,1.5038,1.495,-0.0013
2015-01-26,1.508,1.4987,1.5103,1.4975,0.006
2015-01-27,1.5197,1.5077,1.5223,1.5059,0.0078
2015-01-28,1.5135,1.5198,1.5221,1.5128,-0.0041
2015-01-29,1.5067,1.5135,1.5164,1.5017,-0.0045
2015-01-30,1.5069,1.5068,1.5098,1.499,0.0001
2015-02-02,1.504,1.5086,1.5101,1.5005,-0.0019
2015-02-03,1.5166,1.5038,1.5196,1.4987,0.0084
2015-02-04,1.5183,1.5168,1.5252,1.5137,0.0011
2015-02-05,1.5328,1.5181,1.5347,1.5164,0.0096
2015-02-06,1.5246,1.533,1.5354,1.521,-0.0053
2015-02-09,1.5215,1.5249,1.5272,1.5203,-0.002
2015-02-10,1.5254,1.5215,1.5277,1.5197,0.0026
2015-02-11,1.5238,1.5251,1.5301,1.5218,-0.001
2015-02-12,1.5385,1.5234,1.5417,1.521,0.0096
2015-02-13,1.54,1.5385,1.5425,1.5372,0.001
2015-02-16,1.5362,1.5402,1.5445,1.534,-0.0025
2015-02-17,1.5354,1.5362,1.5403,1.5316,-0.0005
2015-02-18,1.5435,1.5357,1.5483,1.5344,0.0053
2015-02-19,1.5413,1.5433,1.5466,1.5402,-0.0014
2015-02-20,1.54,1.5413,1.5435,1.5343,-0.0008
2015-02-23,1.5457,1.5398,1.5478,1.5334,0.0037
2015-02-24,1.5455,1.5456,1.5475,1.5402,-0.0001
2015-02-25,1.5528,1.5452,1.5539,1.5444,0.0047
2015-02-26,1.5406,1.5528,1.5553,1.5391,-0.0079
2015-02-27,1.5434,1.5406,1.5461,1.5384,0.0018
2015-03-02,1.5364,1.5437,1.5445,1.5349,-0.0045
2015-03-03,1.5361,1.5363,1.5399,1.5344,-0.0002
2015-03-04,1.5264,1.5361,1.5373,1.5249,-0.0063
2015-03-05,1.5241,1.5264,1.527,1.5214,-0.0015
2015-03-06,1.5038,1.524,1.5257,1.5029,-0.0133
2015-03-09,1.5128,1.5038,1.5137,1.5023,0.006
2015-03-10,1.507,1.5132,1.5133,1.5031,-0.0038
2015-03-11,1.4929,1.5069,1.51,1.4896,-0.0094
2015-03-12,1.4882,1.4928,1.5027,1.4848,-0.0031
2015-03-13,1.4744,1.4883,1.4897,1.4698,-0.0093
2015-03-16,1.4829,1.4744,1.4855,1.4731,0.0058
2015-03-17,1.4745,1.4827,1.4845,1.4722,-0.0057
2015-03-18,1.4978,1.4745,1.5149,1.4634,0.0158
2015-03-19,1.4752,1.4982,1.5013,1.469,-0.0151
2015-03-20,1.4951,1.4753,1.499,1.4722,0.0135
2015-03-23,1.4952,1.497,1.499,1.484,0.0001
2015-03-24,1.4851,1.4952,1.4985,1.484,-0.0068
2015-03-25,1.488,1.4851,1.4956,1.4829,0.002
2015-03-26,1.485,1.4881,1.4995,1.4807,-0.002
2015-03-27,1.4878,1.485,1.4924,1.4796,0.0019
2015-03-30,1.481,1.488,1.4903,1.4754,-0.0046
2015-03-31,1.4818,1.4811,1.4873,1.4754,0.0005
2015-04-01,1.4823,1.4817,1.4873,1.4739,0.0003
2015-04-02,1.4829,1.4826,1.487,1.4779,0.0004
2015-04-03,1.4921,1.4827,1.4945,1.481,0.0062
2015-04-06,1.488,1.4922,1.4983,1.4869,-0.0027
2015-04-07,1.4808,1.488,1.4922,1.4801,-0.0048
2015-04-08,1.4867,1.4806,1.4975,1.4804,0.004
2015-04-09,1.4714,1.4867,1.4888,1.4682,-0.0103
2015-04-10,1.4632,1.4712,1.4726,1.4587,-0.0056
2015-04-13,1.4676,1.4638,1.4687,1.4569,0.003
2015-04-14,1.478,1.4674,1.4805,1.4605,0.0071
2015-04-15,1.4842,1.4781,1.4857,1.4704,0.0042
2015-04-16,1.4935,1.484,1.4971,1.4813,0.0063
2015-04-17,1.4962,1.4933,1.5055,1.4916,0.0018
2015-04-20,1.4906,1.496,1.4986,1.4889,-0.0037
2015-04-21,1.4926,1.4908,1.4978,1.4858,0.0013
2015-04-22,1.5036,1.4926,1.5084,1.4914,0.0074
2015-04-23,1.5059,1.5036,1.5071,1.496,0.0015
2015-04-24,1.5189,1.5055,1.5191,1.5027,0.0086
2015-04-27,1.5238,1.5171,1.5265,1.5109,0.0032
2015-04-28,1.5338,1.5239,1.5343,1.5176,0.0066
2015-04-29,1.544,1.5342,1.55,1.5329,0.0067
2015-04-30,1.5351,1.544,1.5492,1.5303,-0.0058
2015-05-01,1.5141,1.5351,1.5398,1.5114,-0.0137
2015-05-04,1.512,1.5143,1.5176,1.509,-0.0014
2015-05-05,1.5183,1.5122,1.5219,1.509,0.0042
2015-05-06,1.5245,1.5179,1.5292,1.515,0.0041
2015-05-07,1.5246,1.5244,1.5276,1.5164,0.0001
2015-05-08,1.5457,1.5246,1.5524,1.5244,0.0138
2015-05-11,1.5587,1.5446,1.5614,1.5393,0.0084
2015-05-12,1.5671,1.5591,1.5717,1.5561,0.0054
2015-05-13,1.5745,1.5667,1.577,1.5633,0.0047
2015-05-14,1.5776,1.5745,1.5817,1.5729,0.002
2015-05-15,1.5723,1.5776,1.5809,1.5701,-0.0034
2015-05-18,1.5653,1.5736,1.5751,1.5639,-0.0045
2015-05-19,1.551,1.5649,1.5671,1.5447,-0.0091
2015-05-20,1.5537,1.5509,1.5591,1.5473,0.0017
2015-05-21,1.5662,1.5533,1.5701,1.5522,0.008
2015-05-22,1.549,1.5662,1.5691,1.5457,-0.011
2015-05-25,1.5471,1.5486,1.5512,1.546,-0.0012
2015-05-26,1.5385,1.5469,1.548,1.5356,-0.0056
2015-05-27,1.5355,1.5385,1.5439,1.5301,-0.0019
2015-05-28,1.5316,1.5356,1.5387,1.5261,-0.0025
2015-05-29,1.5291,1.5317,1.5345,1.5237,-0.0016
2015-06-01,1.5201,1.5292,1.5305,1.5169,-0.0059
2015-06-02,1.5344,1.5202,1.5368,1.518,0.0094
2015-06-03,1.5341,1.5347,1.538,1.5254,-0.0002
2015-06-04,1.5366,1.5341,1.5442,1.5303,0.0016
2015-06-05,1.5272,1.5362,1.5371,1.519,-0.0061
2015-06-08,1.535,1.5261,1.5365,1.5221,0.0051
2015-06-09,1.5386,1.535,1.5391,1.5258,0.0023
2015-06-10,1.553,1.5385,1.5553,1.5368,0.0094
2015-06-11,1.5518,1.5531,1.5538,1.5425,-0.0008
2015-06-12,1.5559,1.5517,1.5603,1.5471,0.0026
2015-06-15,1.5601,1.5563,1.5614,1.5487,0.0027
2015-06-16,1.5648,1.5604,1.5657,1.5543,0.003
2015-06-17,1.5833,1.5648,1.585,1.5625,0.0118
2015-06-18,1.5881,1.5833,1.593,1.5805,0.003
2015-06-19,1.5884,1.5881,1.5897,1.5835,0.0002
2015-06-22,1.5825,1.587,1.5912,1.5806,-0.0037
2015-06-23,1.573,1.5821,1.5833,1.5705,-0.006
2015-06-24,1.5706,1.5731,1.5806,1.567,-0.0015
2015-06-25,1.5747,1.5705,1.5773,1.5677,0.0026
2015-06-26,1.5752,1.5746,1.5768,1.5708,0.0003
2015-06-29,1.5739,1.5694,1.5789,1.5665,-0.0008
2015-06-30,1.5709,1.5741,1.5778,1.5694,-0.0019
2015-07-01,1.5618,1.5713,1.5737,1.5594,-0.0058
2015-07-02,1.5609,1.5616,1.5641,1.5563,-0.0006
2015-07-03,1.557,1.561,1.5646,1.5558,-0.0025
2015-07-06,1.5606,1.5538,1.5633,1.5535,0.0023
2015-07-07,1.5462,1.5602,1.561,1.5414,-0.0092
2015-07-08,1.5362,1.5463,1.5467,1.533,-0.0065
2015-07-09,1.538,1.5361,1.5423,1.5344,0.0012
2015-07-10,1.5526,1.5381,1.5551,1.5362,0.0095
2015-07-13,1.5488,1.5505,1.5591,1.548,-0.0024
2015-07-14,1.5636,1.5491,1.5644,1.5455,0.0096
2015-07-15,1.5637,1.5634,1.5676,1.5577,0.0001
2015-07-16,1.561,1.5642,1.5654,1.5562,-0.0017
2015-07-17,1.5609,1.561,1.5672,1.5555,-0.0001
2015-07-20,1.5566,1.561,1.5629,1.5539,-0.0028
2015-07-21,1.5558,1.5562,1.5591,1.5528,-0.0005
2015-07-22,1.5614,1.5558,1.5646,1.5545,0.0036
2015-07-23,1.5514,1.5616,1.5673,1.5501,-0.0064
2015-07-24,1.5514,1.5514,1.5527,1.5467,0
2015-07-27,1.5558,1.5511,1.5596,1.5492,0.0028
2015-07-28,1.5611,1.5558,1.5629,1.5528,0.0034
2015-07-29,1.5604,1.5614,1.5692,1.5589,-0.0004
2015-07-30,1.5602,1.5598,1.564,1.5562,-0.0001
2015-07-31,1.5624,1.5602,1.5679,1.5549,0.0014
2015-08-03,1.5587,1.5627,1.5648,1.5566,-0.0024
2015-08-04,1.5564,1.5589,1.5636,1.5557,-0.0015
2015-08-05,1.5602,1.5564,1.5652,1.5526,0.0024
2015-08-06,1.5512,1.5602,1.5638,1.5468,-0.0058
2015-08-07,1.5497,1.5509,1.5545,1.5423,-0.001
2015-08-10,1.5587,1.5491,1.5605,1.5456,0.0058
2015-08-11,1.5573,1.5587,1.5613,1.5553,-0.0009
2015-08-12,1.5615,1.5571,1.5662,1.5534,0.0027
2015-08-13,1.561,1.561,1.564,1.5575,-0.0003
2015-08-14,1.5646,1.5608,1.5661,1.5589,0.0023
2015-08-17,1.5587,1.5645,1.5692,1.5582,-0.0038
2015-08-18,1.5661,1.5591,1.5722,1.5565,0.0047
2015-08-19,1.568,1.5657,1.5701,1.5635,0.0012
2015-08-20,1.5688,1.5678,1.5702,1.5605,0.0005
2015-08-21,1.5697,1.5687,1.5725,1.5657,0.0006
2015-08-24,1.5776,1.5701,1.5804,1.563,0.005
2015-08-25,1.5688,1.5778,1.582,1.5679,-0.0056
2015-08-26,1.5459,1.5687,1.572,1.545,-0.0146
2015-08-27,1.54,1.546,1.5509,1.5369,-0.0038
2015-08-28,1.5393,1.5401,1.5445,1.5335,-0.0005
2015-08-31,1.5343,1.5394,1.5437,1.5336,-0.0032
2015-09-01,1.5303,1.5343,1.5408,1.5298,-0.0026
2015-09-02,1.5301,1.5302,1.5327,1.5265,-0.0001
2015-09-03,1.5257,1.5299,1.5316,1.5219,-0.0029
2015-09-04,1.5171,1.5258,1.5276,1.5163,-0.0056
2015-09-07,1.527,1.5179,1.5289,1.5169,0.0065
2015-09-08,1.5396,1.5275,1.5413,1.5267,0.0083
2015-09-09,1.5368,1.54,1.5409,1.5352,-0.0018
2015-09-10,1.5446,1.5366,1.5478,1.5339,0.0051
2015-09-11,1.5429,1.5442,1.5465,1.54,-0.0011
2015-09-14,1.5426,1.5422,1.5473,1.5373,-0.0002
2015-09-15,1.5342,1.5425,1.5457,1.5326,-0.0054
2015-09-16,1.5493,1.5341,1.5529,1.5328,0.0098
2015-09-17,1.5591,1.5492,1.5632,1.5488,0.0063
2015-09-18,1.5532,1.5589,1.5659,1.5513,-0.0038
2015-09-21,1.5507,1.5535,1.5568,1.548,-0.0016
2015-09-22,1.5365,1.5505,1.5531,1.5341,-0.0092
2015-09-23,1.5246,1.5362,1.537,1.5221,-0.0077
2015-09-24,1.5241,1.5241,1.5289,1.5199,-0.0003
2015-09-25,1.5182,1.5241,1.5261,1.5134,-0.0039
2015-09-28,1.5174,1.5184,1.5243,1.5158,-0.0005
2015-09-29,1.5151,1.5175,1.5208,1.513,-0.0015
2015-09-30,1.5129,1.5149,1.5214,1.5107,-0.0015
2015-10-01,1.5129,1.5128,1.518,1.5107,0
2015-10-02,1.5182,1.5127,1.5238,1.5124,0.0035
2015-10-05,1.5144,1.5178,1.5244,1.5135,-0.0025
2015-10-06,1.5227,1.5149,1.5248,1.5143,0.0055
2015-10-07,1.5318,1.5229,1.5343,1.5223,0.006
2015-10-08,1.5349,1.5319,1.5377,1.5263,0.002
2015-10-09,1.5304,1.5347,1.5384,1.5298,-0.0029
2015-10-12,1.5345,1.5318,1.5374,1.531,0.0027
2015-10-13,1.5248,1.5351,1.5391,1.5202,-0.0063
2015-10-14,1.5477,1.525,1.5499,1.5249,0.015
2015-10-15,1.5457,1.5478,1.5513,1.5418,-0.0013
2015-10-16,1.5436,1.5454,1.5486,1.5429,-0.0014
2015-10-19,1.5465,1.5435,1.5501,1.5429,0.0019
2015-10-20,1.5441,1.5464,1.5505,1.5432,-0.0016
2015-10-21,1.5419,1.5444,1.548,1.5412,-0.0014
2015-10-22,1.5394,1.5419,1.5509,1.537,-0.0016
2015-10-23,1.5314,1.5393,1.542,1.5303,-0.0052
2015-10-26,1.535,1.5308,1.5382,1.5302,0.0024
2015-10-27,1.5297,1.5353,1.536,1.5282,-0.0035
2015-10-28,1.5261,1.5298,1.5347,1.5246,-0.0024
2015-10-29,1.5311,1.5264,1.5326,1.5244,0.0033
2015-10-30,1.5429,1.531,1.5468,1.5303,0.0077
2015-11-02,1.5417,1.545,1.5499,1.5402,-0.0008
2015-11-03,1.5421,1.5417,1.5448,1.536,0.0003
2015-11-04,1.5383,1.5419,1.5444,1.5357,-0.0025
2015-11-05,1.5206,1.5385,1.5402,1.5202,-0.0115
2015-11-06,1.505,1.5207,1.5222,1.5026,-0.0103
2015-11-09,1.5115,1.5048,1.5128,1.5039,0.0043
2015-11-10,1.5117,1.5113,1.5146,1.509,0.0001
2015-11-11,1.5212,1.5122,1.5226,1.5118,0.0063
2015-11-12,1.5231,1.5208,1.5246,1.5172,0.0012
2015-11-13,1.5233,1.5233,1.5266,1.5188,0.0001
2015-11-16,1.5199,1.5236,1.5229,1.518,-0.0022
2015-11-17,1.5215,1.5202,1.524,1.5156,0.0011
2015-11-18,1.5237,1.521,1.5249,1.5186,0.0014
2015-11-19,1.529,1.5236,1.5336,1.5223,0.0035
2015-11-20,1.5192,1.5292,1.5312,1.5183,-0.0064
2015-11-23,1.5124,1.5189,1.5198,1.5107,-0.0045
2015-11-24,1.5087,1.5126,1.5159,1.5055,-0.0024
2015-11-25,1.5128,1.5078,1.5137,1.5055,0.0027
2015-11-26,1.5102,1.513,1.5133,1.5065,-0.0017
2015-11-27,1.5038,1.5103,1.5109,1.503,-0.0042
2015-11-30,1.5057,1.5038,1.5071,1.4994,0.0013
2015-12-01,1.5081,1.5055,1.5126,1.5049,0.0016
2015-12-02,1.4951,1.5083,1.5087,1.4897,-0.0086
2015-12-03,1.5145,1.4951,1.516,1.4905,0.013
2015-12-04,1.5112,1.5146,1.5158,1.5079,-0.0022
2015-12-07,1.5053,1.5098,1.5116,1.5041,-0.0039
2015-12-08,1.5008,1.5056,1.5062,1.4956,-0.003
2015-12-09,1.5181,1.5008,1.5191,1.5002,0.0115
2015-12-10,1.5159,1.5175,1.5202,1.5111,-0.0014
2015-12-11,1.5217,1.5162,1.524,1.5126,0.0038
2015-12-14,1.5142,1.5217,1.5232,1.5107,-0.0049
2015-12-15,1.5035,1.5142,1.5186,1.5026,-0.0071
2015-12-16,1.5004,1.5038,1.5101,1.4966,-0.0021
2015-12-17,1.4901,1.5,1.5004,1.4863,-0.0069
2015-12-18,1.4895,1.4903,1.4951,1.4886,-0.0004
2015-12-21,1.4885,1.4903,1.4935,1.4882,-0.0007
2015-12-22,1.4825,1.4881,1.4908,1.4803,-0.004
2015-12-23,1.4872,1.4831,1.4904,1.4819,0.0032
2015-12-24,1.4917,1.4871,1.4947,1.4863,0.003
2015-12-25,1.4933,1.4915,1.4948,1.4879,0.0011
2015-12-28,1.4877,1.491,1.4935,1.4871,-0.0038
2015-12-29,1.4812,1.4877,1.4915,1.4784,-0.0044
2015-12-30,1.4817,1.4815,1.4852,1.4794,0.0003
2015-12-31,1.4739,1.4813,1.4845,1.4723,-0.0053
2016-01-01,1.4748,1.4739,1.4753,1.4739,0.0006
2016-01-04,1.4718,1.4748,1.4815,1.4663,-0.002
2016-01-05,1.4672,1.4712,1.4726,1.4637,-0.0031
2016-01-06,1.4627,1.4675,1.4683,1.4601,-0.0031
2016-01-07,1.4617,1.463,1.4642,1.4533,-0.0007
2016-01-08,1.452,1.4617,1.4646,1.4506,-0.0066
2016-01-11,1.4544,1.4526,1.4608,1.4497,0.0017
2016-01-12,1.4444,1.4539,1.456,1.435,-0.0069
2016-01-13,1.4407,1.4444,1.4476,1.4379,-0.0026
2016-01-14,1.4414,1.4404,1.4446,1.4359,0.0005
2016-01-15,1.4258,1.4416,1.4431,1.4251,-0.0108
2016-01-18,1.4244,1.4262,1.4325,1.4236,-0.001
2016-01-19,1.4158,1.4242,1.4341,1.4129,-0.006
2016-01-20,1.4191,1.4154,1.422,1.4124,0.0023
2016-01-21,1.4218,1.4189,1.4249,1.408,0.0019
2016-01-22,1.4265,1.4222,1.4364,1.4204,0.0033
2016-01-25,1.4249,1.427,1.4311,1.4223,-0.0011
2016-01-26,1.4352,1.4249,1.4368,1.4173,0.0072
2016-01-27,1.4234,1.4352,1.4358,1.423,-0.0082
2016-01-28,1.4362,1.4236,1.4412,1.4234,0.009
2016-01-29,1.4247,1.4362,1.4415,1.415,-0.008
2016-02-01,1.4433,1.4243,1.4448,1.4228,0.0131
2016-02-02,1.4411,1.4434,1.4447,1.4326,-0.0015
2016-02-03,1.4604,1.4414,1.4653,1.4386,0.0134
2016-02-04,1.4589,1.4602,1.467,1.4529,-0.001
2016-02-05,1.4503,1.459,1.4594,1.4453,-0.0059
2016-02-08,1.4432,1.4501,1.4547,1.4352,-0.0049
2016-02-09,1.4473,1.443,1.4517,1.4378,0.0028
2016-02-10,1.4522,1.4468,1.4579,1.4448,0.0034
2016-02-11,1.4477,1.4522,1.4565,1.4384,-0.0031
2016-02-12,1.4507,1.4479,1.4572,1.4444,0.0021
2016-02-15,1.4435,1.4501,1.4537,1.4413,-0.005
2016-02-16,1.4305,1.4438,1.4518,1.4279,-0.009
2016-02-17,1.4297,1.4303,1.4341,1.4236,-0.0006
2016-02-18,1.4337,1.4299,1.4398,1.4259,0.0028
2016-02-19,1.4406,1.4333,1.4411,1.4248,0.0048
2016-02-22,1.415,1.431,1.432,1.4058,-0.0178
2016-02-23,1.4022,1.4149,1.4156,1.4005,-0.009
2016-02-24,1.3927,1.4022,1.4029,1.3877,-0.0068
2016-02-25,1.3963,1.3924,1.3997,1.3898,0.0026
2016-02-26,1.387,1.3962,1.4045,1.3855,-0.0067
2016-02-29,1.3916,1.3869,1.3947,1.3834,0.0033
2016-03-01,1.3948,1.3918,1.4019,1.3904,0.0023
2016-03-02,1.4078,1.3948,1.4094,1.3914,0.0093
2016-03-03,1.4179,1.4078,1.4196,1.4032,0.0072
2016-03-04,1.4228,1.4179,1.4249,1.4108,0.0035
2016-03-07,1.4265,1.4234,1.4284,1.4135,0.0026
2016-03-08,1.4216,1.4266,1.4276,1.4173,-0.0034
2016-03-09,1.4217,1.4217,1.4244,1.4177,0.0001
2016-03-10,1.428,1.422,1.4322,1.4121,0.0044
